transaction_id,transaction_time,customer_id,product_id,quantity,unit_price,product_category,product_type,product,size,day_of_week
1334,16:30:37,8,33,2,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg,0
1343,16:19:17,404,56,1,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg,0
1352,14:37:23,369,34,2,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm,0
1355,11:01:58,580,38,1,3.75,Coffee,Barista Espresso,Latte,Regular,0
1355,11:01:58,580,75,1,3.5,Bakery,Pastry,Croissant,Regular,0
1359,14:31:32,429,33,2,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg,0
1362,12:47:29,11,48,1,2.5,Tea,Brewed Black tea,English Breakfast,Rg,0
1364,16:55:13,365,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,0
1364,16:55:13,365,73,1,3.75,Bakery,Pastry,Almond Croissant,Regular,0
1367,14:25:32,51,58,2,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg,0
1371,14:43:13,373,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Rg,0
1380,15:22:11,725,39,2,4.25,Coffee,Barista Espresso,Latte,Rg,0
1383,18:42:04,656,60,2,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg,0
1384,17:44:04,677,47,2,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg,0
1386,15:36:03,441,52,1,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,0
1386,15:36:03,441,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular,0
1388,14:17:29,101,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,0
1389,11:14:45,212,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,0
1391,17:42:35,199,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg,0
1402,16:12:12,230,54,1,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,0
1402,16:12:12,230,76,1,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Regular,0
1404,11:40:20,534,61,1,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,0
1406,12:27:46,231,59,1,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,0
1407,19:57:56,448,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,0
1416,11:59:48,391,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,0
1417,18:49:50,168,51,2,3.0,Tea,Brewed Black tea,Earl Grey,Lg,0
1419,14:34:35,447,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,0
1419,14:34:35,447,75,1,3.5,Bakery,Pastry,Croissant,Regular,0
1430,14:13:48,25,61,1,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,0
1430,14:13:48,25,77,1,3.0,Bakery,Scone,Oatmeal Scone,Regular,0
1436,18:52:57,90,59,2,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,0
1437,17:25:45,677,58,2,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg,0
1447,18:22:12,70,61,2,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,0
1459,14:36:23,581,30,2,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg,0
1461,14:07:12,398,41,2,4.25,Coffee,Barista Espresso,Cappuccino,Lg,0
1475,17:10:34,459,27,1,3.5,Coffee,Organic brewed coffee,Brazilian,Lg,0
1478,13:31:51,744,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg,0
1480,18:43:19,795,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg,0
1488,19:41:22,265,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,0
1495,13:04:51,72,22,1,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm,0
1496,19:34:12,133,48,1,2.5,Tea,Brewed Black tea,English Breakfast,Rg,0
1496,19:34:12,133,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular,0
1498,16:52:57,710,45,2,3.0,Tea,Brewed herbal tea,Peppermint,Lg,0
1513,19:25:50,448,51,1,3.0,Tea,Brewed Black tea,Earl Grey,Lg,0
1513,19:25:50,448,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular,0
1516,19:47:17,414,40,1,3.75,Coffee,Barista Espresso,Cappuccino,Regular,0
1516,19:47:17,414,78,1,4.5,Bakery,Scone,Scottish Cream Scone,Regular,0
1519,13:01:30,65,39,2,4.25,Coffee,Barista Espresso,Latte,Rg,0
1520,18:41:01,396,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg,0
1521,15:49:43,252,23,2,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg,0
1526,15:56:38,573,42,2,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,0
1526,15:56:38,573,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular,0
1539,16:49:47,558,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,0
1552,18:34:09,601,36,1,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,0
1567,11:58:15,599,60,2,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg,0
1570,12:30:39,259,48,2,2.5,Tea,Brewed Black tea,English Breakfast,Rg,0
1575,11:41:46,686,57,2,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg,0
1583,15:06:21,574,37,1,3.0,Coffee,Barista Espresso,Espresso shot,Regular,0
1587,12:55:29,44,27,1,3.5,Coffee,Organic brewed coffee,Brazilian,Lg,0
1587,12:55:29,44,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular,0
1597,13:43:18,117,54,2,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,0
1597,13:43:18,117,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular,0
1598,15:00:59,230,61,2,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,0
1598,15:00:59,230,72,1,3.25,Bakery,Scone,Ginger Scone,Regular,0
1599,17:20:25,364,43,2,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg,0
1599,17:20:25,364,78,1,4.5,Bakery,Scone,Scottish Cream Scone,Regular,0
1600,15:05:25,218,24,2,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg,0
1611,18:08:53,578,34,2,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm,0
1614,18:03:13,210,28,1,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm,0
1614,18:03:13,210,78,1,4.5,Bakery,Scone,Scottish Cream Scone,Regular,0
1625,17:17:12,576,23,1,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg,0
1626,17:05:44,252,36,2,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,0
1634,11:10:58,335,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,0
1638,19:56:17,541,27,1,3.5,Coffee,Organic brewed coffee,Brazilian,Lg,0
1645,12:58:54,536,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg,0
1647,16:45:00,569,42,1,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,0
1658,16:09:34,418,47,1,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg,0
1658,16:09:34,418,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular,0
1660,11:35:18,111,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,0
1662,15:18:56,659,61,1,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,0
1666,18:51:07,47,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,0
1666,18:51:07,47,78,1,4.5,Bakery,Scone,Scottish Cream Scone,Regular,0
1680,14:37:39,744,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg,0
1680,14:37:39,744,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,0
1683,16:40:18,536,33,1,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg,0
1685,14:34:03,247,28,1,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm,0
1694,13:53:04,707,38,2,3.75,Coffee,Barista Espresso,Latte,Regular,0
1695,12:52:27,167,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,0
1706,16:58:56,119,49,2,3.0,Tea,Brewed Black tea,English Breakfast,Lg,0
1707,13:24:22,98,47,2,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg,0
1710,13:17:32,785,55,2,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg,0
1711,12:21:43,181,42,1,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,0
1712,15:37:52,779,39,1,4.25,Coffee,Barista Espresso,Latte,Rg,0
1712,15:37:52,779,73,1,3.75,Bakery,Pastry,Almond Croissant,Regular,0
1717,19:58:52,329,39,1,4.25,Coffee,Barista Espresso,Latte,Rg,0
1719,11:12:29,607,43,1,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg,0
1724,12:18:44,692,49,2,3.0,Tea,Brewed Black tea,English Breakfast,Lg,0
1725,13:58:36,246,23,1,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg,0
1729,15:50:25,541,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,0
1737,19:00:45,60,60,2,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg,0
1737,19:00:45,60,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular,0
1739,18:32:25,697,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,0
1742,18:39:29,678,22,1,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm,0
1745,16:58:42,753,58,1,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg,0
1745,16:58:42,753,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular,0
1747,11:41:37,42,40,2,3.75,Coffee,Barista Espresso,Cappuccino,Regular,0
1749,18:21:22,117,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,0
1752,16:43:15,323,37,2,3.0,Coffee,Barista Espresso,Espresso shot,Regular,0
1753,13:00:42,645,28,2,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm,0
1757,11:40:10,441,32,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg,0
1759,11:04:07,507,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,0
1768,17:41:25,174,55,2,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg,0
1768,17:41:25,174,76,1,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Regular,0
1771,15:21:53,651,33,2,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg,0
1773,19:40:09,305,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg,0
1786,11:28:50,53,32,2,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg,0
1790,14:35:25,711,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,0
1807,15:14:28,320,42,1,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,0
1811,12:07:59,161,58,1,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg,0
1817,13:34:12,352,28,2,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm,0
1823,18:55:19,651,56,2,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg,0
1825,11:01:48,480,22,1,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm,0
1828,17:22:18,554,34,1,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm,0
1830,14:34:04,108,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,0
1837,15:08:28,473,43,2,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg,0
1840,13:35:37,790,38,2,3.75,Coffee,Barista Espresso,Latte,Regular,0
1846,19:53:42,548,56,1,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg,0
1852,15:56:38,737,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Rg,0
1852,15:56:38,737,75,1,3.5,Bakery,Pastry,Croissant,Regular,0
1854,18:26:37,631,59,1,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,0
1855,17:59:55,121,32,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg,0
1862,19:05:47,195,33,2,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg,0
1873,16:29:36,632,27,2,3.5,Coffee,Organic brewed coffee,Brazilian,Lg,0
1880,18:16:26,40,56,1,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg,0
1888,14:20:08,280,42,2,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,0
1892,16:01:29,240,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,0
1892,16:01:29,240,74,1,3.5,Bakery,Biscotti,Ginger Biscotti,Regular,0
1894,11:28:29,248,33,2,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg,0
1899,12:23:39,767,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg,0
1903,18:10:23,696,30,1,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg,0
1905,19:53:10,781,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,0
1918,15:12:05,48,55,2,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg,0
1920,12:50:15,652,59,1,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,0
1923,15:30:13,687,58,1,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg,0
1927,19:29:07,760,38,1,3.75,Coffee,Barista Espresso,Latte,Regular,0
1944,13:04:22,69,28,1,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm,0
1944,13:04:22,69,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,0
1945,19:26:53,347,42,1,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,0
1947,13:31:00,226,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg,0
1947,13:31:00,226,77,1,3.0,Bakery,Scone,Oatmeal Scone,Regular,0
1949,12:31:38,674,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,0
1954,13:43:32,778,33,2,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg,0
1960,18:04:34,104,28,1,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm,0
1965,15:26:52,213,36,1,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,0
1965,15:26:52,213,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,0
1967,18:06:52,444,30,2,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg,0
1967,18:06:52,444,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular,0
1972,17:40:50,602,55,1,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg,0
1974,16:16:59,430,30,2,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg,0
1974,16:16:59,430,76,1,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Regular,0
1980,19:39:40,430,49,1,3.0,Tea,Brewed Black tea,English Breakfast,Lg,0
1983,12:42:22,531,22,1,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm,0
1985,16:23:42,364,32,2,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg,0
2001,16:35:15,117,59,2,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,0
2003,19:34:48,94,40,1,3.75,Coffee,Barista Espresso,Cappuccino,Regular,0
2006,11:30:49,526,24,2,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg,0
2008,17:15:12,12,37,1,3.0,Coffee,Barista Espresso,Espresso shot,Regular,0
2008,17:15:12,12,75,1,3.5,Bakery,Pastry,Croissant,Regular,0
2011,11:57:59,257,50,1,2.5,Tea,Brewed Black tea,Earl Grey,Rg,0
2011,11:57:59,257,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular,0
2024,18:45:11,414,38,2,3.75,Coffee,Barista Espresso,Latte,Regular,0
2028,18:39:42,753,61,1,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,0
2028,18:39:42,753,78,1,4.5,Bakery,Scone,Scottish Cream Scone,Regular,0
2029,15:33:24,647,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg,0
2032,19:43:29,399,54,1,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,0
2035,16:47:51,73,38,1,3.75,Coffee,Barista Espresso,Latte,Regular,0
2039,19:08:56,547,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg,0
2042,19:00:27,76,43,1,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg,0
2047,16:29:05,729,31,2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm,0
2049,19:09:02,524,40,1,3.75,Coffee,Barista Espresso,Cappuccino,Regular,0
2051,13:41:24,453,51,1,3.0,Tea,Brewed Black tea,Earl Grey,Lg,0
2052,15:30:27,650,31,2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm,0
2060,15:42:20,43,36,1,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,0
2067,12:44:32,387,52,1,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,0
2070,14:33:43,689,37,2,3.0,Coffee,Barista Espresso,Espresso shot,Regular,0
2077,11:25:35,188,49,2,3.0,Tea,Brewed Black tea,English Breakfast,Lg,0
2081,11:15:02,393,42,1,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,0
2081,11:15:02,393,78,1,4.5,Bakery,Scone,Scottish Cream Scone,Regular,0
2083,13:36:54,150,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg,0
2085,18:02:00,676,52,1,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,0
2087,15:53:26,586,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,0
2091,16:20:07,564,36,2,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,0
2093,12:44:31,564,53,1,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg,0
2103,17:22:53,674,43,1,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg,0
2108,16:49:54,484,29,2,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,0
2115,18:41:13,373,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg,0
2123,16:51:25,778,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Rg,0
2129,12:49:48,725,48,1,2.5,Tea,Brewed Black tea,English Breakfast,Rg,0
2134,16:25:28,794,44,1,2.5,Tea,Brewed herbal tea,Peppermint,Rg,0
2135,19:14:09,300,32,2,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg,0
2144,13:54:47,391,49,1,3.0,Tea,Brewed Black tea,English Breakfast,Lg,0
2149,16:19:32,763,48,2,2.5,Tea,Brewed Black tea,English Breakfast,Rg,0
2172,19:36:35,373,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,0
2175,13:45:22,197,37,1,3.0,Coffee,Barista Espresso,Espresso shot,Regular,0
2176,15:44:17,531,52,1,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,0
2177,11:41:19,794,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg,0
2186,17:51:06,377,60,2,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg,0
2188,15:01:02,558,48,2,2.5,Tea,Brewed Black tea,English Breakfast,Rg,0
2203,17:43:02,613,51,2,3.0,Tea,Brewed Black tea,Earl Grey,Lg,0
2205,19:12:49,7,40,2,3.75,Coffee,Barista Espresso,Cappuccino,Regular,0
2207,12:20:08,783,54,2,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,0
2211,15:28:29,774,58,1,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg,0
2219,11:49:37,186,54,1,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,0
2227,11:10:21,172,47,1,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg,0
2227,11:10:21,172,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular,0
2229,12:50:38,378,31,2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm,0
2229,12:50:38,378,73,1,3.75,Bakery,Pastry,Almond Croissant,Regular,0
2238,16:19:17,384,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg,0
2248,12:53:23,338,54,2,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,0
2249,18:13:07,634,24,2,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg,0
2250,13:12:49,64,61,2,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,0
2252,12:50:19,378,46,2,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,0
2258,11:43:57,694,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm,0
2259,19:03:12,476,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,0
2260,17:09:13,727,36,1,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,0
2262,17:35:26,240,47,1,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg,0
2262,17:35:26,240,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular,0
2266,13:53:17,187,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,0
2266,13:53:17,187,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular,0
2281,15:40:51,446,54,1,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,0
2282,15:12:54,574,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,0
2285,15:36:21,340,31,1,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm,0
2288,12:24:41,382,33,1,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg,0
2295,18:58:46,626,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,0
2305,17:34:24,346,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,0
2314,19:39:32,448,37,1,3.0,Coffee,Barista Espresso,Espresso shot,Regular,0
2315,15:02:04,2,39,2,4.25,Coffee,Barista Espresso,Latte,Rg,0
2321,19:39:56,201,22,1,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm,0
2324,15:00:41,643,22,2,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm,0
2328,11:44:29,688,58,2,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg,0
2333,11:54:56,783,56,2,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg,0
2341,12:40:18,261,28,1,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm,0
2341,12:40:18,261,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular,0
2345,15:52:23,162,36,2,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,0
2349,14:15:54,157,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg,0
2362,16:28:37,549,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,0
2362,16:28:37,549,72,1,3.25,Bakery,Scone,Ginger Scone,Regular,0
2364,19:37:51,323,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg,0
2369,16:37:10,715,37,2,3.0,Coffee,Barista Espresso,Espresso shot,Regular,0
2370,11:02:36,369,55,2,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg,0
2385,12:46:26,335,23,1,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg,0
2387,16:08:59,395,42,2,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,0
2388,14:53:41,122,44,1,2.5,Tea,Brewed herbal tea,Peppermint,Rg,0
2396,19:23:50,133,37,2,3.0,Coffee,Barista Espresso,Espresso shot,Regular,0
2396,19:23:50,133,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular,0
2401,16:16:32,637,43,1,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg,0
2417,18:08:03,251,54,2,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,0
2431,17:32:02,135,32,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg,0
2435,11:28:20,402,22,1,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm,0
2438,17:23:04,246,41,1,4.25,Coffee,Barista Espresso,Cappuccino,Lg,0
2452,15:06:14,89,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,0
2453,15:17:15,667,56,2,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg,0
2456,13:58:10,392,46,2,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,0
2461,19:24:17,751,39,2,4.25,Coffee,Barista Espresso,Latte,Rg,0
2464,11:47:13,639,30,1,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg,0
2468,13:22:45,622,46,2,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,0
2469,15:06:33,731,53,2,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg,0
2470,12:01:20,8,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,0
2470,12:01:20,8,75,1,3.5,Bakery,Pastry,Croissant,Regular,0
2471,18:46:59,500,25,1,2.2,Coffee,Organic brewed coffee,Brazilian,Sm,0
2473,18:45:15,75,22,2,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm,0
2476,16:33:35,186,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,0
2480,12:35:13,340,34,2,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm,0
2480,12:35:13,340,74,1,3.5,Bakery,Biscotti,Ginger Biscotti,Regular,0
2486,12:47:37,95,54,1,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,0
2490,15:19:34,68,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,0
2491,16:23:28,539,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg,0
2491,16:23:28,539,77,1,3.0,Bakery,Scone,Oatmeal Scone,Regular,0
2494,14:22:49,247,55,2,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg,0
2521,11:50:16,549,26,2,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,0
2522,18:43:10,626,51,2,3.0,Tea,Brewed Black tea,Earl Grey,Lg,0
2525,16:14:00,446,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,0
2525,16:14:00,446,73,1,3.75,Bakery,Pastry,Almond Croissant,Regular,0
2526,17:31:51,663,50,1,2.5,Tea,Brewed Black tea,Earl Grey,Rg,0
2527,12:58:08,617,43,2,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg,0
2536,12:08:36,774,52,1,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,0
2536,12:08:36,774,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular,0
2539,12:42:11,90,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg,0
